DateTime,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure
08.11.2014,Sunny,0,18,16,7:43:00,17:52:00,19:17:00,9:00:00,6,59,1017
07.11.2014,Sunny,0,18,16,7:42:00,17:54:00,18:31:00,7:57:00,7,72,1021
06.11.2014,Sunny,0,17,15,7:41:00,17:55:00,17:48:00,6:50:00,11,68,1024
05.11.2014,Sunny,0,16,13,7:40:00,17:56:00,17:09:00,5:42:00,6,56,1022
04.11.2014,Sunny,0,14,11,7:39:00,17:57:00,16:32:00,4:32:00,15,62,1022
03.11.2014,Sunny,0.13,12,10,7:37:00,17:58:00,15:56:00,3:23:00,25,68,1025
02.11.2014,Partly cloudy,0.72,13,12,7:36:00,17:59:00,15:21:00,2:13:00,23,73,1024
01.11.2014,Partly cloudy,0.44,13,12,7:35:00,18:00:00,14:43:00,1:05:00,29,76,1023
31.10.2014,Overcast,7.01,14,11,7:34:00,18:02:00,14:04:00,,32,85,1019
30.10.2014,Overcast,15.29,16,12,7:33:00,18:03:00,13:22:00,23:57:00,26,87,1016
29.10.2014,Cloudy,2.84,17,15,7:31:00,18:04:00,0:35:00,22:51:00,21,86,1018
28.10.2014,Light drizzle,0.72,15,12,7:30:00,18:05:00,11:43:00,21:50:00,29,88,1022
27.10.2014,Overcast,7.67,16,14,7:29:00,18:07:00,10:47:00,20:53:00,36,86,1022
26.10.2014,Partly cloudy,3.13,16,14,7:28:00,18:08:00,9:48:00,20:02:00,18,84,1017
25.10.2014,Sunny,0,19,17,7:27:00,18:09:00,8:46:00,19:17:00,16,76,1011
24.10.2014,Sunny,0,20,18,7:26:00,18:11:00,7:45:00,18:37:00,22,73,1011
23.10.2014,Partly cloudy,0,23,19,7:25:00,18:12:00,6:44:00,18:02:00,18,63,1005
22.10.2014,Sunny,0,21,17,7:23:00,18:13:00,5:45:00,17:30:00,20,55,1009
21.10.2014,Sunny,0,19,15,7:22:00,18:15:00,4:46:00,16:59:00,12,53,1013
20.10.2014,Sunny,0,15,12,7:21:00,18:16:00,3:50:00,16:30:00,8,59,1022
19.10.2014,Partly cloudy,1.13,16,13,7:20:00,18:18:00,2:53:00,16:01:00,26,69,1027
18.10.2014,Partly cloudy,6.34,20,16,7:19:00,18:19:00,1:57:00,15:31:00,26,77,1017
17.10.2014,Partly cloudy,6.34,20,16,7:19:00,18:19:00,1:57:00,15:31:00,26,77,1017
16.10.2014,Partly cloudy,1.45,22,19,7:17:00,18:22:00,12:06:00,14:23:00,25,72,1013
15.10.2014,Sunny,0,20,17,7:16:00,18:24:00,,13:45:00,8,78,1015
14.10.2014,Sunny,0,20,17,7:14:00,18:25:00,23:12:00,13:01:00,11,80,1015
13.10.2014,Partly cloudy,0,19,17,7:13:00,18:27:00,22:19:00,0:12:00,12,78,1017
12.10.2014,Partly cloudy,1,19,17,7:12:00,18:28:00,21:29:00,11:17:00,17,75,1017
11.10.2014,Overcast,1.14,19,18,7:11:00,18:30:00,20:41:00,10:16:00,26,78,1018
10.10.2014,Overcast,0.07,19,18,7:10:00,18:32:00,19:57:00,9:12:00,29,77,1020
09.10.2014,Partly cloudy,0.01,20,18,7:09:00,18:33:00,19:16:00,8:03:00,31,79,1021
08.10.2014,Sunny,0.16,20,19,7:08:00,18:35:00,18:37:00,6:53:00,26,82,1021
07.10.2014,Sunny,0,21,18,7:07:00,18:37:00,18:00:00,5:41:00,11,75,1021
06.10.2014,Partly cloudy,0.05,20,17,7:06:00,18:38:00,17:23:00,4:29:00,14,73,1022
05.10.2014,Cloudy,0.51,19,17,7:05:00,18:40:00,16:45:00,3:17:00,25,74,1019
04.10.2014,Light rain shower,0.74,18,17,7:04:00,18:41:00,16:06:00,2:07:00,27,76,1019
03.10.2014,Overcast,0.83,18,17,7:03:00,18:43:00,15:24:00,12:59:00,35,77,1021
02.10.2014,Partly cloudy,0.24,21,18,7:02:00,18:45:00,14:37:00,,32,75,1022
01.10.2014,Sunny,0,22,18,7:00:00,18:46:00,13:46:00,23:55:00,17,61,1022
30.09.2014,Sunny,0,20,17,6:59:00,18:48:00,0:51:00,22:57:00,15,65,1024
29.09.2014,Sunny,1.34,20,18,6:58:00,18:50:00,11:54:00,22:04:00,28,69,1027
28.09.2014,Overcast,10.72,19,18,6:57:00,18:52:00,10:54:00,21:19:00,45,77,1018
27.09.2014,Overcast,18.8,18,17,6:56:00,18:53:00,9:53:00,20:37:00,36,83,1010
26.09.2014,Sunny,0.87,22,18,6:55:00,18:55:00,8:53:00,20:01:00,21,64,1012
25.09.2014,Sunny,0,20,18,6:54:00,18:57:00,7:54:00,19:29:00,9,56,1017
24.09.2014,Sunny,0,19,16,6:53:00,18:58:00,6:56:00,18:58:00,9,54,1018
23.09.2014,Partly cloudy,4.51,25,16,6:52:00,19:00:00,5:58:00,18:28:00,25,72,1007
22.09.2014,Sunny,0.49,24,20,6:51:00,19:02:00,5:02:00,18:00:00,10,66,1010
21.09.2014,Cloudy,0.44,21,20,6:50:00,19:04:00,4:05:00,17:30:00,9,62,1015
20.09.2014,Sunny,0.22,22,20,6:49:00,19:05:00,3:10:00,16:59:00,14,63,1020
19.09.2014,Sunny,1.78,22,20,6:48:00,19:07:00,2:14:00,16:25:00,22,67,1020
18.09.2014,Cloudy,9.69,22,21,6:47:00,19:09:00,1:20:00,15:48:00,22,73,1016
17.09.2014,Partly cloudy,1.78,23,21,6:46:00,19:11:00,12:27:00,15:07:00,31,74,1012
16.09.2014,Partly cloudy,2.75,24,22,6:45:00,19:12:00,,14:21:00,26,73,1012
15.09.2014,Sunny,0.17,25,22,6:44:00,19:14:00,23:38:00,13:30:00,24,73,1013
14.09.2014,Partly cloudy,1.66,25,23,6:43:00,19:16:00,22:50:00,0:33:00,22,75,1013
13.09.2014,Partly cloudy,0.64,25,21,6:42:00,19:17:00,22:05:00,11:32:00,16,68,1013
12.09.2014,Sunny,0,25,22,6:41:00,19:19:00,21:24:00,10:26:00,17,73,1015
11.09.2014,Sunny,0,26,23,6:40:00,19:21:00,20:45:00,9:18:00,22,66,1014
10.09.2014,Sunny,0,26,23,6:39:00,19:22:00,20:07:00,8:06:00,20,63,1013
09.09.2014,Sunny,0,26,22,6:38:00,19:24:00,19:30:00,6:53:00,14,65,1014
08.09.2014,Partly cloudy,4.93,24,22,6:37:00,19:26:00,18:52:00,5:40:00,15,72,1013
07.09.2014,Sunny,2.26,26,23,6:36:00,19:28:00,18:13:00,4:25:00,13,74,1009
06.09.2014,Partly cloudy,0.94,26,23,6:35:00,19:29:00,17:31:00,3:14:00,16,83,1006
05.09.2014,Moderate or heavy rain shower,6.26,27,24,6:34:00,19:31:00,16:44:00,2:06:00,22,80,1007
04.09.2014,Sunny,1.92,27,24,6:33:00,19:33:00,15:53:00,1:03:00,16,79,1009
03.09.2014,Sunny,0.56,27,23,6:32:00,19:34:00,14:58:00,12:07:00,14,74,1008
02.09.2014,Sunny,0.11,26,23,6:31:00,19:36:00,14:00:00,,14,77,1008
01.09.2014,Partly cloudy,0.12,25,23,6:30:00,19:37:00,13:00:00,23:19:00,18,75,1009
31.08.2014,Partly cloudy,0.6,25,23,6:29:00,19:39:00,11:59:00,22:36:00,31,73,1012
30.08.2014,Partly cloudy,0.17,25,23,6:28:00,19:41:00,10:59:00,21:59:00,37,72,1016
29.08.2014,Sunny,0,25,22,6:27:00,19:42:00,10:00:00,21:26:00,39,67,1017
28.08.2014,Sunny,0.05,27,24,6:26:00,19:44:00,9:02:00,20:55:00,26,73,1011
27.08.2014,Sunny,0,27,24,6:25:00,19:45:00,8:05:00,20:25:00,14,76,1010
26.08.2014,Sunny,0.07,27,24,6:24:00,19:47:00,7:08:00,19:57:00,28,70,1013
25.08.2014,Partly cloudy,0.02,26,24,6:23:00,19:49:00,6:12:00,19:28:00,30,75,1014
24.08.2014,Sunny,0,27,24,6:22:00,19:50:00,5:16:00,18:57:00,12,74,1011
23.08.2014,Sunny,0,28,25,6:21:00,19:52:00,4:20:00,18:25:00,26,72,1014
22.08.2014,Sunny,0,29,25,6:20:00,19:53:00,3:26:00,17:49:00,13,67,1014
21.08.2014,Sunny,0,27,24,6:19:00,19:55:00,2:32:00,17:10:00,9,76,1015
20.08.2014,Sunny,0.06,27,23,6:18:00,19:56:00,1:42:00,16:26:00,18,74,1016
19.08.2014,Sunny,0.22,26,23,6:17:00,19:57:00,12:54:00,15:38:00,29,67,1015
18.08.2014,Partly cloudy,3.38,24,22,6:16:00,19:59:00,12:10:00,14:44:00,35,75,1012
17.08.2014,Sunny,2.52,28,23,6:15:00,20:00:00,,13:46:00,26,79,1006
16.08.2014,Sunny,0,29,25,6:14:00,20:02:00,23:29:00,0:44:00,12,68,1008
15.08.2014,Sunny,0,28,24,6:13:00,20:03:00,22:50:00,11:39:00,7,75,1009
14.08.2014,Sunny,0,29,25,6:12:00,20:04:00,22:13:00,10:30:00,19,76,1010
13.08.2014,Sunny,0,29,25,6:11:00,20:06:00,21:37:00,9:20:00,26,71,1012
12.08.2014,Sunny,0,29,25,6:10:00,20:07:00,21:00:00,8:06:00,20,70,1012
11.08.2014,Sunny,0,29,25,6:09:00,20:08:00,20:22:00,6:52:00,21,70,1013
10.08.2014,Sunny,0,29,25,6:08:00,20:10:00,19:42:00,5:38:00,18,69,1014
09.08.2014,Partly cloudy,6.49,27,24,6:07:00,20:11:00,18:56:00,4:25:00,17,64,1013
08.08.2014,Sunny,0.31,26,23,6:07:00,20:12:00,18:06:00,3:18:00,13,71,1010
07.08.2014,Sunny,0.03,28,25,6:06:00,20:13:00,17:11:00,2:16:00,19,72,1006
06.08.2014,Sunny,0.01,29,25,6:05:00,20:15:00,16:12:00,1:23:00,28,67,1006
05.08.2014,Sunny,0.02,29,25,6:04:00,20:16:00,15:10:00,12:37:00,19,71,1007
04.08.2014,Sunny,0,28,25,6:03:00,20:17:00,14:08:00,,14,73,1007
03.08.2014,Partly cloudy,6.15,27,24,6:02:00,20:18:00,13:07:00,23:57:00,10,75,1008
02.08.2014,Thundery outbreaks possible,2.56,27,25,6:01:00,20:19:00,0:06:00,23:23:00,14,82,1006
01.08.2014,Sunny,0,27,24,6:00:00,20:20:00,11:08:00,22:51:00,25,77,1004
31.07.2014,Sunny,0,28,24,5:59:00,20:21:00,10:10:00,22:21:00,20,69,1008
30.07.2014,Sunny,0.07,27,24,5:58:00,20:23:00,9:14:00,21:53:00,20,79,1010
29.07.2014,Sunny,0,28,24,5:57:00,20:24:00,8:17:00,21:24:00,18,80,1009
28.07.2014,Sunny,0,28,24,5:56:00,20:25:00,7:21:00,20:55:00,16,78,1011
27.07.2014,Sunny,0.03,28,24,5:55:00,20:26:00,6:25:00,20:23:00,14,76,1012
26.07.2014,Sunny,0,27,24,5:54:00,20:26:00,5:30:00,19:49:00,19,77,1010
25.07.2014,Sunny,0.01,27,24,5:53:00,20:27:00,4:36:00,19:11:00,20,75,1009
24.07.2014,Sunny,0.01,26,23,5:52:00,20:28:00,3:44:00,18:28:00,11,76,1007
23.07.2014,Sunny,0,27,23,5:52:00,20:29:00,2:55:00,17:42:00,11,75,1005
22.07.2014,Sunny,0,28,24,5:51:00,20:30:00,2:10:00,16:50:00,17,64,1008
21.07.2014,Sunny,0.01,27,23,5:50:00,20:31:00,1:29:00,15:54:00,13,71,1011
20.07.2014,Sunny,1.01,26,23,5:49:00,20:32:00,12:50:00,14:54:00,19,74,1012
19.07.2014,Sunny,5.27,25,23,5:48:00,20:32:00,12:13:00,13:52:00,18,75,1010
18.07.2014,Sunny,0,26,23,5:47:00,20:33:00,,0:47:00,9,70,1011
17.07.2014,Sunny,2.22,26,23,5:46:00,20:34:00,23:39:00,11:39:00,12,71,1011
16.07.2014,Partly cloudy,1.12,25,23,5:46:00,20:34:00,23:04:00,10:29:00,25,76,1009
15.07.2014,Sunny,1.01,26,22,5:45:00,20:35:00,22:28:00,9:18:00,22,73,1008
14.07.2014,Sunny,0,26,23,5:44:00,20:36:00,21:50:00,8:04:00,20,66,1011
13.07.2014,Sunny,0.58,26,23,5:43:00,20:36:00,21:08:00,6:51:00,12,71,1012
12.07.2014,Sunny,0.93,26,24,5:43:00,20:37:00,20:21:00,5:40:00,7,69,1007
11.07.2014,Sunny,0,28,25,5:42:00,20:37:00,19:29:00,4:33:00,14,59,1003
10.07.2014,Sunny,0,26,22,5:41:00,20:38:00,18:30:00,3:35:00,8,71,1006
09.07.2014,Sunny,0,27,22,5:41:00,20:38:00,17:28:00,2:43:00,20,66,1007
08.07.2014,Sunny,0,27,22,5:40:00,20:38:00,16:23:00,2:00:00,21,71,1013
07.07.2014,Sunny,0,26,22,5:39:00,20:39:00,15:20:00,1:22:00,26,68,1014
06.07.2014,Sunny,0,25,20,5:39:00,20:39:00,14:17:00,12:48:00,23,69,1014
05.07.2014,Sunny,0.06,25,21,5:38:00,20:39:00,13:17:00,12:18:00,26,65,1014
04.07.2014,Sunny,0.18,23,20,5:37:00,20:40:00,0:18:00,,27,70,1015
03.07.2014,Sunny,0,24,20,5:37:00,20:40:00,11:21:00,23:49:00,23,71,1017
02.07.2014,Sunny,0,24,21,5:36:00,20:40:00,10:24:00,23:21:00,25,72,1020
01.07.2014,Sunny,0,24,21,5:36:00,20:40:00,9:28:00,22:51:00,14,76,1014
30.06.2014,Sunny,0,24,20,5:35:00,20:40:00,8:31:00,22:21:00,21,76,1012
29.06.2014,Sunny,0,23,20,5:35:00,20:40:00,7:36:00,21:48:00,31,71,1016
28.06.2014,Sunny,0.37,22,20,5:34:00,20:40:00,6:41:00,21:11:00,36,72,1017
27.06.2014,Partly cloudy,0,26,20,5:34:00,20:40:00,5:48:00,20:30:00,27,70,1014
26.06.2014,Sunny,0.01,28,23,5:34:00,20:40:00,4:57:00,19:45:00,19,63,1011
25.06.2014,Sunny,0,25,22,5:33:00,20:40:00,4:10:00,18:54:00,11,60,1012
24.06.2014,Sunny,0,25,20,5:33:00,20:40:00,3:27:00,17:59:00,12,59,1016
23.06.2014,Sunny,0,24,20,5:33:00,20:40:00,2:47:00,17:01:00,11,59,1020
22.06.2014,Sunny,0.01,23,19,5:33:00,20:40:00,2:11:00,15:59:00,9,62,1018
21.06.2014,Sunny,4.44,23,19,5:32:00,20:40:00,1:37:00,14:56:00,15,66,1012
20.06.2014,Sunny,2.93,22,20,5:32:00,20:39:00,1:03:00,13:50:00,16,69,1005
19.06.2014,Sunny,0.74,25,21,5:32:00,20:39:00,12:29:00,0:43:00,12,80,1008
18.06.2014,Sunny,0.01,25,22,5:32:00,20:39:00,,11:35:00,15,76,1013
17.06.2014,Sunny,0.36,25,20,5:32:00,20:39:00,23:53:00,10:24:00,8,72,1014
16.06.2014,Sunny,0.1,24,20,5:32:00,20:38:00,23:15:00,9:13:00,14,78,1014
15.06.2014,Sunny,2.41,24,20,5:32:00,20:38:00,22:32:00,8:02:00,19,77,1011
14.06.2014,Sunny,0.1,25,21,5:32:00,20:37:00,21:43:00,6:54:00,11,70,1009
13.06.2014,Sunny,0,23,19,5:32:00,20:37:00,20:48:00,5:51:00,6,70,1012
12.06.2014,Sunny,0.01,22,19,5:32:00,20:37:00,19:48:00,4:55:00,16,73,1015
11.06.2014,Sunny,0,23,20,5:32:00,20:36:00,18:43:00,4:07:00,12,76,1014
10.06.2014,Sunny,0,24,19,5:32:00,20:36:00,17:38:00,3:26:00,20,78,1014
09.06.2014,Sunny,0,23,19,5:32:00,20:35:00,16:33:00,2:49:00,21,80,1014
08.06.2014,Sunny,0,23,19,5:32:00,20:34:00,15:31:00,2:17:00,15,79,1013
07.06.2014,Sunny,2.08,22,20,5:33:00,20:34:00,14:29:00,1:47:00,12,83,1010
06.06.2014,Moderate or heavy rain shower,16.47,21,19,5:33:00,20:33:00,13:31:00,1:18:00,14,82,1010
05.06.2014,Partly cloudy,3.29,20,18,5:33:00,20:33:00,0:33:00,12:49:00,14,83,1007
04.06.2014,Partly cloudy,2.51,23,18,5:33:00,20:32:00,11:37:00,12:19:00,21,78,1007
03.06.2014,Sunny,0.05,21,17,5:34:00,20:31:00,10:40:00,,11,72,1014
02.06.2014,Partly cloudy,2.78,21,18,5:34:00,20:30:00,9:44:00,23:47:00,10,69,1012
01.06.2014,Partly cloudy,3.86,21,18,5:35:00,20:30:00,8:49:00,23:12:00,7,71,1010
31.05.2014,Cloudy,3.15,20,18,5:35:00,20:29:00,7:55:00,22:33:00,22,77,1007
30.05.2014,Sunny,3.68,23,19,5:36:00,20:28:00,7:03:00,21:49:00,22,68,1005
29.05.2014,Sunny,1.22,24,21,5:36:00,20:27:00,6:13:00,21:00:00,11,66,1008
28.05.2014,Sunny,0,22,20,5:37:00,20:27:00,5:29:00,20:06:00,9,69,1009
27.05.2014,Sunny,0.03,22,19,5:37:00,20:26:00,4:47:00,19:08:00,6,69,1010
26.05.2014,Sunny,0,21,18,5:38:00,20:25:00,4:08:00,18:06:00,5,73,1013
25.05.2014,Sunny,0.34,21,17,5:39:00,20:24:00,3:33:00,17:03:00,5,77,1015
24.05.2014,Sunny,0.14,20,16,5:39:00,20:23:00,2:59:00,15:58:00,6,82,1014
23.05.2014,Sunny,0,19,16,5:40:00,20:22:00,2:25:00,14:51:00,11,80,1013
22.05.2014,Sunny,0.01,20,17,5:41:00,20:21:00,1:52:00,13:44:00,16,80,1015
21.05.2014,Sunny,0,20,16,5:42:00,20:21:00,1:15:00,0:36:00,18,71,1017
20.05.2014,Sunny,0,20,16,5:42:00,20:20:00,12:35:00,11:27:00,22,65,1017
19.05.2014,Sunny,0,19,16,5:43:00,20:19:00,,10:18:00,9,69,1019
18.05.2014,Sunny,0.76,18,15,5:44:00,20:18:00,23:51:00,9:11:00,9,68,1018
17.05.2014,Sunny,1.44,19,15,5:45:00,20:17:00,23:00:00,8:07:00,11,65,1015
16.05.2014,Sunny,0,19,16,5:46:00,20:16:00,22:04:00,7:09:00,10,65,1010
15.05.2014,Sunny,0,19,16,5:47:00,20:15:00,21:02:00,6:17:00,25,67,1005
14.05.2014,Sunny,3.58,23,16,5:48:00,20:14:00,19:57:00,5:33:00,17,65,1008
13.05.2014,Sunny,1.28,18,15,5:49:00,20:13:00,18:52:00,4:53:00,17,79,1015
12.05.2014,Sunny,1.75,20,16,5:50:00,20:12:00,17:48:00,4:18:00,13,68,1013
11.05.2014,Cloudy,0.58,17,14,5:51:00,20:11:00,16:45:00,3:47:00,7,83,1014
10.05.2014,Overcast,3.65,15,14,5:52:00,20:10:00,15:44:00,3:17:00,13,88,1011
09.05.2014,Overcast,0.91,14,13,5:53:00,20:09:00,14:45:00,2:48:00,27,88,1009
08.05.2014,Sunny,0,16,13,5:54:00,20:08:00,13:48:00,2:18:00,29,76,1015
07.05.2014,Sunny,0,15,13,5:55:00,20:07:00,0:51:00,1:47:00,29,73,1021
06.05.2014,Cloudy,0.6,16,13,5:56:00,20:06:00,11:54:00,1:14:00,30,79,1020
05.05.2014,Sunny,2.07,17,13,5:58:00,20:05:00,10:59:00,12:36:00,18,83,1009
04.05.2014,Partly cloudy,3.23,18,15,5:59:00,20:04:00,10:04:00,,12,77,1004
03.05.2014,Sunny,0,18,15,6:00:00,20:03:00,9:12:00,23:55:00,10,74,1010
02.05.2014,Sunny,2.02,17,14,6:01:00,20:02:00,8:21:00,23:08:00,10,77,1010
01.05.2014,Partly cloudy,2.58,16,13,6:03:00,20:01:00,7:34:00,22:16:00,12,75,1009
30.04.2014,Partly cloudy,0.15,16,14,6:04:00,20:00:00,6:50:00,21:20:00,22,74,1007
29.04.2014,Partly cloudy,0.08,16,13,6:05:00,19:59:00,6:10:00,20:18:00,14,81,1008
28.04.2014,Cloudy,3.5,15,12,6:06:00,19:58:00,5:33:00,19:14:00,5,86,1006
27.04.2014,Partly cloudy,0.97,16,12,6:08:00,19:57:00,4:58:00,18:08:00,14,86,1010
26.04.2014,Cloudy,0.44,15,12,6:09:00,19:56:00,4:23:00,17:01:00,13,86,1011
25.04.2014,Sunny,0.11,16,13,6:11:00,19:54:00,3:49:00,15:53:00,13,86,1008
24.04.2014,Sunny,2.02,18,15,6:12:00,19:53:00,3:13:00,14:44:00,22,70,1010
23.04.2014,Partly cloudy,0,18,14,6:13:00,19:52:00,2:35:00,13:35:00,10,74,1017
22.04.2014,Sunny,0,18,15,6:15:00,19:51:00,1:53:00,0:26:00,7,67,1014
21.04.2014,Sunny,0,15,12,6:16:00,19:50:00,1:05:00,11:20:00,9,75,1015
20.04.2014,Partly cloudy,1.95,16,12,6:18:00,19:49:00,12:12:00,10:16:00,14,70,1014
19.04.2014,Partly cloudy,0,15,12,6:19:00,19:48:00,,9:18:00,20,66,1012
18.04.2014,Partly cloudy,0.39,16,11,6:21:00,19:47:00,23:14:00,8:25:00,20,76,1005
17.04.2014,Partly cloudy,0.01,17,12,6:22:00,19:46:00,22:12:00,7:39:00,14,73,1009
16.04.2014,Sunny,0,17,13,6:24:00,19:45:00,21:08:00,6:58:00,12,60,1011
15.04.2014,Sunny,0,16,12,6:25:00,19:44:00,20:04:00,6:21:00,9,62,1012
14.04.2014,Sunny,0,14,11,6:27:00,19:43:00,19:00:00,5:49:00,5,73,1016
13.04.2014,Sunny,0,13,10,6:28:00,19:42:00,17:59:00,5:18:00,9,70,1016
12.04.2014,Sunny,2.78,11,9,6:30:00,19:41:00,16:58:00,4:48:00,7,80,1017
11.04.2014,Sunny,0.89,12,8,6:32:00,19:40:00,16:00:00,4:18:00,7,84,1014
10.04.2014,Sunny,1.3,14,9,6:33:00,19:39:00,15:02:00,3:48:00,15,77,1010
09.04.2014,Sunny,0,14,10,6:35:00,19:38:00,14:05:00,3:16:00,8,70,1014
08.04.2014,Sunny,0,13,9,6:36:00,19:37:00,13:10:00,2:40:00,7,74,1017
07.04.2014,Partly cloudy,0.59,11,9,6:38:00,19:35:00,0:14:00,2:01:00,22,80,1015
06.04.2014,Overcast,0.07,13,10,6:40:00,19:34:00,11:22:00,1:17:00,28,79,1015
05.04.2014,Partly cloudy,0,15,12,6:41:00,19:33:00,10:30:00,12:28:00,11,64,1014
04.04.2014,Sunny,0,16,11,6:43:00,19:32:00,9:43:00,,14,65,1014
03.04.2014,Sunny,0.01,13,9,6:45:00,19:31:00,8:58:00,23:34:00,17,78,1017
02.04.2014,Sunny,0.69,13,9,6:46:00,19:30:00,8:16:00,22:35:00,18,81,1014
01.04.2014,Sunny,1.07,14,10,6:48:00,19:29:00,7:38:00,21:32:00,13,63,1010
31.03.2014,Sunny,0,12,6,6:50:00,19:28:00,7:01:00,20:26:00,5,58,1014
30.03.2014,Sunny,0.01,9,6,6:51:00,19:27:00,6:25:00,19:18:00,21,55,1022
29.03.2014,Sunny,0.69,12,6,6:53:00,19:26:00,5:50:00,18:08:00,25,75,1017
28.03.2014,Sunny,0.7,15,10,6:55:00,19:25:00,5:14:00,16:57:00,12,75,1010
27.03.2014,Partly cloudy,0.29,14,11,6:56:00,19:24:00,4:35:00,15:46:00,12,74,1016
26.03.2014,Partly cloudy,0.82,12,8,6:58:00,19:23:00,3:54:00,14:35:00,16,71,1014
25.03.2014,Patchy rain possible,2.03,12,8,7:00:00,19:22:00,3:07:00,13:27:00,18,75,1014
24.03.2014,Partly cloudy,0.6,13,8,7:01:00,19:21:00,2:16:00,0:22:00,16,73,1013
23.03.2014,Sunny,0,14,11,7:03:00,19:19:00,1:20:00,11:22:00,7,71,1014
22.03.2014,Sunny,0,14,10,7:05:00,19:18:00,12:20:00,10:28:00,8,71,1018
21.03.2014,Sunny,0,14,10,7:06:00,19:17:00,,9:41:00,20,67,1024
20.03.2014,Sunny,0.48,12,10,7:08:00,19:16:00,23:18:00,8:59:00,13,77,1023
19.03.2014,Sunny,0,16,12,7:10:00,19:15:00,22:14:00,8:22:00,19,57,1016
18.03.2014,Sunny,0,13,11,7:12:00,19:14:00,21:12:00,7:49:00,11,69,1018
17.03.2014,Sunny,0.05,11,9,7:13:00,19:13:00,20:10:00,7:18:00,10,83,1014
16.03.2014,Partly cloudy,2.28,10,8,7:15:00,19:12:00,19:10:00,6:48:00,21,86,1010
15.03.2014,Sunny,0,12,9,7:17:00,19:11:00,18:11:00,6:18:00,15,60,1016
14.03.2014,Sunny,0,10,6,7:18:00,19:10:00,17:13:00,5:49:00,4,68,1025
13.03.2014,Sunny,0.05,9,7,7:20:00,19:08:00,16:15:00,5:17:00,20,68,1026
12.03.2014,Sunny,0.01,10,6,7:22:00,19:07:00,15:19:00,4:42:00,22,72,1021
11.03.2014,Overcast,3.06,7,6,7:23:00,19:06:00,14:23:00,4:05:00,23,86,1017
10.03.2014,Overcast,10.27,9,7,7:25:00,19:05:00,13:30:00,3:24:00,29,92,1014
09.03.2014,Overcast,1.92,8,7,7:26:00,19:04:00,0:39:00,2:37:00,30,86,1020
08.03.2014,Overcast,7.4,9,8,7:28:00,19:03:00,11:51:00,1:47:00,27,92,1018
07.03.2014,Sunny,0,12,9,7:30:00,19:02:00,11:05:00,12:51:00,24,81,1019
06.03.2014,Sunny,0,12,9,7:31:00,19:01:00,10:23:00,,15,77,1014
05.03.2014,Partly cloudy,0.16,12,10,7:33:00,18:59:00,9:44:00,23:51:00,12,79,1007
04.03.2014,Partly cloudy,0,12,11,7:34:00,18:58:00,9:07:00,22:47:00,17,75,1002
03.03.2014,Sunny,0,13,10,7:36:00,18:57:00,8:31:00,21:41:00,16,72,1001
02.03.2014,Partly cloudy,1.02,12,9,7:38:00,18:56:00,7:56:00,20:31:00,16,80,1003
01.03.2014,Partly cloudy,2.42,10,8,7:39:00,18:55:00,7:20:00,19:20:00,9,73,1013
28.02.2014,Sunny,0,11,7,7:41:00,18:54:00,6:41:00,18:07:00,7,68,1019
27.02.2014,Partly cloudy,0,8,5,7:42:00,18:52:00,6:00:00,16:54:00,5,72,1024
26.02.2014,Cloudy,0.03,6,4,7:44:00,18:51:00,5:14:00,15:42:00,11,77,1024
25.02.2014,Overcast,0.85,8,5,7:45:00,18:50:00,4:23:00,14:32:00,31,87,1020
24.02.2014,Cloudy,0.22,9,7,7:47:00,18:49:00,3:27:00,13:28:00,21,86,1017
23.02.2014,Partly cloudy,0.11,10,8,7:48:00,18:48:00,2:26:00,0:30:00,9,82,1016
22.02.2014,Overcast,0.07,9,8,7:49:00,18:47:00,1:24:00,11:41:00,12,89,1014
21.02.2014,Partly cloudy,0,13,9,7:51:00,18:45:00,12:21:00,10:57:00,12,84,1015
20.02.2014,Sunny,0,14,10,7:52:00,18:44:00,,10:20:00,19,70,1018
19.02.2014,Sunny,0,12,9,7:54:00,18:43:00,23:19:00,9:46:00,12,81,1023
18.02.2014,Sunny,0,13,10,7:55:00,18:42:00,22:18:00,9:15:00,17,75,1023
17.02.2014,Sunny,0,13,10,7:56:00,18:40:00,21:18:00,8:46:00,19,66,1020
16.02.2014,Sunny,0,10,6,7:58:00,18:39:00,20:19:00,8:17:00,9,81,1021
15.02.2014,Overcast,2.18,9,7,7:59:00,18:38:00,19:21:00,7:48:00,17,91,1016
14.02.2014,Partly cloudy,0.84,11,9,8:00:00,18:37:00,18:23:00,7:17:00,10,89,1009
13.02.2014,Sunny,0.13,13,11,8:02:00,18:36:00,17:27:00,6:43:00,9,72,1012
12.02.2014,Partly cloudy,0,13,11,8:03:00,18:34:00,16:30:00,6:07:00,10,68,1015
11.02.2014,Sunny,0,12,10,8:04:00,18:33:00,15:36:00,5:28:00,11,76,1018
10.02.2014,Sunny,0.94,13,10,8:05:00,18:32:00,14:44:00,4:43:00,27,77,1013
09.02.2014,Partly cloudy,0.5,13,10,8:06:00,18:31:00,13:55:00,3:55:00,28,77,1014
08.02.2014,Partly cloudy,0,13,9,8:07:00,18:29:00,13:09:00,3:02:00,22,74,1018
07.02.2014,Sunny,0,9,6,8:09:00,18:28:00,0:26:00,2:05:00,6,77,1020
